id,artist_id,album_title,genre,year_of_pub,num_of_tracks,num_of_sales,rolling_stone_critic,mtv_critic,music_maniac_critic
4625,35870,Headless American Chicken Too Cool,Holy Metal,2004,2,210176,3.5,4.0,1.5
4626,42649,I Ain't No Dacia Of Love Lover,Pop,2002,8,82866,1.0,3.5,3.0
4627,34671,Direful Of Love Tapir Cuddly Try,Folk,2018,6,450023,2.0,3.5,2.0
4628,16032,Morocco Administrative Develop Massive Traditional,J-Rock,2009,3,983909,5.0,4.0,1.0
4629,13971,Made in Mind,Death Metal,2017,12,549792,3.0,3.0,1.5
4630,14998,Strong Photographer The Confident,Indietronica,2006,10,493050,3.0,1.5,3.5
4631,26236,La Moglie Of TOP Is Soprattutto,K-Pop,2007,3,895115,1.0,5.0,2.0
4632,8197,Kicking your Lovers In the Sky Hey Jason,Black Metal,2016,13,525577,2.0,0.5,2.5
4633,26851,My Big Huge Piece Of Fiat,Punk,2009,10,799198,3.0,2.5,2.5
4634,36083,Turkey Cat Inner Pleasant,Brit-Pop,2001,6,891502,0.5,1.0,2.0
4635,43411,Georgian,Pop-Rock,2011,12,646898,4.0,5.0,2.5
4636,7317,Impressive Repeat Majestic,Pop-Rock,2017,11,691112,4.5,3.0,5.0
4637,5997,You Look Like,Indie,2003,2,679998,4.5,0.5,1.0
4638,35120,I Gotta Feeling Sheeps Are Death Emperors,Alternative,2018,9,825133,5.0,1.5,2.0
4639,38899,Allegoric Turkey Chicken,Rap,2002,15,428234,4.5,5.0,2.0
4640,13874,Desserts Inside the Remarkable No Pantalones Consistent,Rap,2017,6,8414,3.5,2.0,4.5
4641,3163,Volkswagen Engineer,Retro,2004,15,546942,5.0,0.5,4.5
4642,21528,Soprattutto Javanese Forgive Of Love,J-Rock,2016,14,109473,4.5,4.5,5.0
4643,8386,Moustache Love Riding Road,Hard Rock,2008,8,164038,2.0,2.0,3.5
4644,16676,Come On Alive Volvo,Deep House,2009,6,641259,0.5,4.5,3.0
4645,16224,Pray Bosnian Sheet Architect,Western,2014,3,17845,4.0,3.5,1.5
4646,33312,Fountain Of Blood Running From Pasta,Black Metal,2003,2,36060,3.0,3.0,1.0
4647,31277,Moroccan Falling in Love with Of Love Excalibur,Holy Metal,2015,14,95539,4.5,3.0,1.5
4648,28355,Life Of A Queen,Retro,2005,10,419726,0.5,2.5,4.5
4649,8405,Yo No Puedo Embarrassed Pure,Indie,2013,2,323680,4.5,3.5,0.5
4650,14002,Country Fierce,Compilation,2002,13,837921,4.0,0.5,5.0
4651,28920,Information Next to,Holy Metal,2007,12,73953,5.0,4.0,4.5
4652,28876,Aboriginal,Alternative,2006,6,21859,5.0,2.5,2.0
4653,14552,Spine Nice Shaggy Green,Ambient,2013,13,886780,5.0,1.0,5.0
4654,29685,Cat Would You Like To Be Direful Intelligent Don't You,Folk,2019,2,572168,4.0,3.5,4.5
4655,17204,Verdura in Da Jeans,Parody,2019,3,800189,1.0,0.5,2.5
4656,46320,Search Reforge Hyundai,Pop,2004,7,947058,1.5,5.0,1.5
4657,40004,China,Latino,2015,6,369288,2.5,5.0,2.5
4658,37485,Verdura in Da Jeans,Parody,2005,11,314101,0.5,3.5,5.0
4659,18403,Electrical Bison Wand,Live,2016,10,6342,4.5,4.0,3.0
4660,26573,Available Dominator,Pop-Rock,2018,11,106539,0.5,2.0,4.5
4661,43150,Killer Morbido Immediate Poor My,Punk,2007,15,152921,1.0,3.0,2.0
4662,18189,More Miss Just For ME,Rock,2012,13,277554,5.0,2.0,0.5
4663,14033,Pleasant Arrange DJ Mix Towering,Rap,2010,12,209854,2.5,2.5,5.0
4664,42729,Afraid First Mercedes Bangladesh,Metal,2019,14,59646,1.0,5.0,4.5
4665,20083,Purple Big Dreamed Tiger,Indietronica,2009,8,609313,2.5,3.5,1.5
4666,30199,I'm still Inside the,Unplugged,2001,12,555302,4.0,2.5,2.0
4667,45624,Falling Lemon Loves In the Sky,Indie,2000,2,314071,5.0,4.0,5.0
4668,49046,Hungry First Inner Impressive,Indietronica,2003,9,82860,0.5,1.0,1.0
4669,6811,Developer Ugly,Indie,2018,14,386339,5.0,3.0,4.0
4670,7253,I'm On Instagram Puma,Pop-Rock,2004,4,424197,3.0,2.0,1.5
4671,25739,Falling Lemon Loves In the Sky,Indie,2006,15,470222,4.0,2.5,2.0
4672,2166,Invention Paramedic Entertaining,Black Metal,2010,6,357111,3.0,1.0,4.0
4673,35944,My Beautiful Ponch,Blues,2004,7,584059,4.0,2.5,1.5
4674,31216,Accurate Upset Country Sound Bling-a-ding,Rap,2002,9,355246,2.0,3.0,1.0
4675,47245,Administrative,Techno,2000,10,196432,4.5,0.5,2.0
4676,39907,Available Future Boring,Pop,2008,2,687661,4.0,2.5,4.0
4677,22281,Volkswagen,Hard Rock,2019,9,928316,1.5,3.0,4.0
4678,18661,Don't Touch My Fucile,Western,2009,8,818135,3.0,2.5,3.5
4679,43434,Tree Goblin,Compilation,2002,11,167260,2.0,4.0,5.0
4680,29253,Majestic Psychedelic Lizard Sound,Progressive,2016,12,375996,5.0,2.5,0.5
4681,21369,Computer Army Is Rhinoceros Greed,Gospel,2017,5,432554,2.0,2.0,3.5
4682,43801,Bosnian Waterbuck I'm Da Real,Black Metal,2005,2,181644,4.5,2.0,2.0
4683,29878,Oryx,Retro,2016,14,54947,0.5,1.5,3.0
4684,6120,Practical Yo No Puedo Young Signorino Sudden Complete,Latino,2015,4,440106,3.0,1.5,4.5
4685,19883,Boy Accountant Analyst Would You,Rap,2013,11,922565,3.5,3.5,4.5
4686,42734,Tosk Environmental Robbers Good Invention,Indietronica,2015,15,262273,1.5,1.0,5.0
4687,41256,Candy Elisa My Love,Dance,2003,8,24700,4.5,1.5,4.5
4688,3583,Riding The Matteo Of Fear,Electro-Pop,2007,10,515969,1.0,2.0,2.5
4689,32970,Preschool Teacher To Death Gonna Pure,Unplugged,2001,11,156652,5.0,4.0,0.5
4690,39348,Falling Lemon Loves In the Sky,Indie,2014,4,762496,5.0,4.0,3.0
4691,17379,Zelda Power Of Darkness Arabic,Heavy Metal,2004,13,666224,5.0,4.5,4.5
4692,1497,More Miss Just For ME,Rock,2012,4,823861,0.5,0.5,3.0
4693,20847,Talented Administrative,Punk,2009,8,286835,1.5,3.0,4.0
4694,36550,Girl Prince Of Computer Systems I Wanna be In,Hard Rock,2014,8,496414,4.0,1.5,1.0
4695,29437,Traditional Fade Discovery Engineer,Metal,2017,14,221194,4.5,0.5,1.5
4696,43431,Gentle Mitsubishi,Punk,2002,14,225797,1.5,5.0,2.5
4697,16573,From the Streets Unicorn Wipe Toys,Hard Rock,2002,8,858519,4.0,1.5,0.5
4698,5376,Small Fierce Conscious,Indie,2018,5,929657,4.0,0.5,3.0
4699,829,Chef,Rap,2008,2,669687,2.5,1.0,5.0
4700,23898,Needy Vauxhall Living On A Prayer My Old,Indietronica,2005,14,593031,0.5,1.0,3.5
4701,6259,Allegoric Turkey Chicken,Rap,2008,3,29748,3.5,0.5,1.0
4702,7800,My Big Huge Piece Of Fiat,Punk,2010,7,62116,2.0,5.0,1.0
4703,15107,Ice A Wild,Compilation,2006,2,582998,2.5,3.0,4.5
4704,12460,California Adventure of the DJ Mix,Metal,2015,14,960275,2.5,5.0,0.5
4705,3917,Hungry Dog,Black Metal,2009,3,847186,1.0,3.0,2.0
4706,47119,Secretive Robbers Talented,Indie,2011,11,970911,3.5,5.0,3.5
4707,5727,Of Love The Greater Visible,Rap,2011,13,812079,1.0,5.0,3.5
4708,8139,Drived,Holy Metal,2008,11,290611,1.0,2.5,3.5
4709,33723,Former,Heavy Metal,2006,2,520684,1.5,4.0,5.0
4710,10021,London Spaghetti Is Independent,Brit-Pop,2004,13,681200,2.0,2.5,2.0
4711,24360,Unhappy Careful,Heavy Metal,2006,2,590448,1.5,4.5,2.0
4712,46380,Joy Hook,Heavy Metal,2008,10,584716,4.5,3.5,1.0
4713,22159,Drafter,Rap,2010,12,420317,3.0,2.0,4.0
4714,24989,Crying for the Suzuki,Rap,2005,12,892468,1.5,2.5,2.5
4715,9700,Complete Electronic Weak Box Of Love,Pop,2006,10,295287,2.5,0.5,3.5
4716,39585,More Miss Just For ME,Rock,2001,15,846301,2.0,5.0,3.5
4717,30375,Verdura in Da Jeans,Parody,2015,8,615125,0.5,3.0,3.5
4718,7924,My Life Black OCamel Fox,Rock,2000,14,429921,0.5,5.0,3.5
4719,5107,Cat Poor Zinc To my Best,Dance,2003,12,289822,1.0,0.5,4.0
4720,30976,Discovery Nervous,Black Metal,2018,9,767921,3.0,1.5,3.5
4721,42950,Headless American Chicken Too Cool,Holy Metal,2013,6,469682,2.0,1.5,4.5
4722,40309,State of,Country,2017,13,188572,1.5,4.0,4.0
4723,14153,Spanish Nepali Pony,Rap,2004,9,745571,4.5,5.0,5.0
4724,22729,Dolphins Honored Aware Inner,Pop,2015,4,157663,3.0,4.5,0.5
4725,45528,Carrots My Old,Pop-Rock,2009,3,694403,5.0,5.0,5.0
4726,10110,Verdura in Da Jeans,Parody,2015,5,382694,2.5,3.0,4.5
4727,2709,Ford Assistant Animals In the Sky,Folk,2017,9,654660,2.5,2.0,3.0
4728,1606,Gnu,Metal,2001,5,901994,1.5,3.0,2.5
4729,11890,Spain Like Spaghetti,Live,2018,12,307282,4.5,3.0,0.5
4730,28289,Territory Terrible Of Love Toys Pony,Dance,2014,12,88383,2.5,3.0,4.5
4731,48874,Medalion,Indie,2003,4,361812,2.0,2.0,1.0
4732,14826,Country Hysterical Fitness Trainer Thunder Ampelmann,Deep House,2002,3,841381,5.0,1.5,5.0
4733,23495,Jerboa Of Destiny Behave Microwave Significant,Unplugged,2002,2,342846,4.5,3.0,3.5
4734,16978,Luxermbourgish Bus Expensive,Western,2018,14,776527,2.5,1.0,2.5
4735,17519,Chevrolet Richer Of Love Loves Eastern,Rap,2017,15,390257,4.5,0.5,3.0
4736,38458,Pleasant,Pop,2009,3,62219,0.5,3.0,0.5
4737,7943,Mental,Jazz,2009,14,384234,3.0,1.0,0.5
4738,16411,Luxermbourgish Hey Jason Volkswagen,Hard Rock,2000,3,693640,1.5,2.5,3.5
4739,5650,Responsible,Pop,2007,7,298385,5.0,2.0,0.5
4740,17756,Heat They Made Hysterical,Punk,2002,15,440019,4.0,1.0,4.5
4741,412,Support Invention I'm Gonna Different Badger,Dance,2013,12,917775,2.0,4.5,2.5
4742,920,Call me Cat Moneyless That Doggies,Folk,2014,3,138275,1.0,1.0,1.0
4743,39384,Bling-a-ding,Death Metal,2005,5,386097,2.5,1.0,4.0
4744,44529,Dreamed Severe Beautiful People Albanian,Trap,2008,2,881443,0.5,0.5,2.0
4745,22666,Light,Punk,2013,15,163651,2.0,0.5,3.0
4746,36540,Goodbye my Old Hear,Folk,2015,13,48266,1.0,3.0,4.5
4747,7312,Coati Yellow Messy Carrots,Indie,2011,2,652933,5.0,3.0,0.5
4748,27156,Arrange Dolls,Boy Band,2005,9,69010,2.5,3.0,1.0
4749,813,China Direful Song,Indie,2017,2,253967,2.0,2.0,0.5
4750,24335,Iran Hands Present Of Love Deafening,Dance,2012,15,256599,4.5,0.5,3.5
4751,49480,Old,Indie,2015,13,61386,1.5,2.5,2.0
4752,41041,Steel,Gospel,2013,9,887163,5.0,4.5,3.5
4753,30148,Huge Fireman,Pop,2006,6,962464,2.0,4.5,4.5
4754,9724,I'm Da Real,Folk,2019,12,208653,4.0,2.5,2.0
4755,31267,Zelda Power Of Darkness Arabic,Heavy Metal,2017,9,687165,2.0,3.0,1.5
4756,32266,Fade Mobile Bahasa Doggies,Rock,2014,3,868935,4.5,0.5,2.5
4757,25328,So Wild Future Odd Life Turkish,Pop-Rock,2005,11,855174,0.5,4.0,5.0
4758,44851,Penniless Pleasant Hungary My Old,Hard Rock,2016,12,550231,4.0,2.0,5.0
4759,28658,In the Sky Administrative They Were  cuddly,Lounge,2011,6,152799,5.0,3.0,1.5
4760,14533,Brawny Bat,Latino,2013,2,853850,4.0,5.0,2.0
4761,4468,Photographer Dentist Eastern Of Love,Jazz,2015,15,595086,2.0,4.0,4.5
4762,15385,Is My Religion You are my Sweet Lover Clam,Rap,2003,12,2758,3.5,5.0,1.5
4763,28672,Riding The Matteo Of Fear,Electro-Pop,2015,13,541272,2.0,1.0,4.0
4764,48056,China Wipe You Look Like Carpet Gazelle,Pop-Rock,2001,7,659053,1.5,5.0,2.5
4765,11005,I Ain't No Dacia Of Love Lover,Pop,2009,6,122332,4.0,2.0,4.5
4766,7573,Accountant,Punk,2014,3,612384,4.0,2.5,2.0
4767,47262,Bling-a-ding Camel Hyundai,Deep House,2016,3,25356,0.5,3.0,4.5
4768,15962,Carrot For The Galileo,Trap,2012,15,305646,5.0,4.0,0.5
4769,7167,Wand Ferrari Environmental You are My,Jazz,2017,15,288173,1.0,1.0,4.0
4770,38334,Big Traditional Mouse Messy Wooden,Heavy Metal,2012,9,109036,3.5,2.5,3.5
4771,9703,Luxermbourgish,Latino,2004,5,546153,5.0,5.0,3.5
4772,30476,I Ain't No Dacia Of Love Lover,Pop,2016,8,240540,3.0,4.0,5.0
4773,48852,Sing Mister Ugly Honored,Compilation,2016,11,38998,0.5,2.0,3.5
4774,48762,Relevant A Wild Mathematician Infiniti Allegretto,Jazz,2011,9,401778,1.0,1.0,4.5
4775,14622,The Baddest Female Future Corason,Latino,2003,4,123834,3.5,0.5,2.0
4776,47424,I'm still,Alternative,2017,11,451222,1.0,2.0,1.5
4777,14430,The Baddest Female Future Corason,Latino,2019,8,937835,4.0,2.0,2.5
4778,3591,Robbers,Rock,2003,3,568471,5.0,4.5,1.0
4779,40376,I'm On Instagram Puma,Pop-Rock,2012,9,622080,0.5,0.5,4.0
4780,38923,Falling Lemon Loves In the Sky,Indie,2010,14,165976,2.5,1.0,5.0
4781,19412,Waterbuck Swedish,Pop-Rock,2006,7,165238,3.0,0.5,0.5
4782,20745,More Miss Just For ME,Rock,2002,6,962229,1.5,1.0,2.0
4783,31332,Practical Obviously Tomorrow Believe Bertie Said,K-Pop,2016,3,883013,1.5,3.0,2.0
4784,28586,The,Indietronica,2002,4,372480,2.5,5.0,2.5
4785,46258,Familiar Of Love Conscious,Jazz,2018,15,361670,1.0,5.0,3.5
4786,36310,Ultra Stick,Pop,2012,8,929684,2.0,1.5,0.5
4787,25772,Goodbye my Old,Progressive,2008,10,468338,1.5,1.0,1.5
4788,49483,Muddy Bertie Prince Of,Rap,2006,15,617611,4.0,1.0,1.0
4789,29985,Social Worker Lovers kill,Pop,2005,3,295483,4.5,2.0,4.0
4790,13410,Glossy Morocco Are Mad Running Around Like a Headless Chicken,Parody,2000,12,813428,2.0,2.5,1.5
4791,14325,Miami Obasan Mangiato Worker,Techno,2012,2,612171,1.0,4.5,4.5
4792,48984,Civil Vicuna Alligator Human Suspend,Rap,2018,12,254094,2.5,2.5,4.0
4793,3242,Weak Suspend Nice,Punk,2016,7,616978,3.0,1.5,2.5
4794,2424,Afraid Loves Next to Reborn,Gospel,2011,13,427817,2.5,4.0,1.5
4795,30324,Of Love,J-Rock,2001,11,181974,4.5,1.0,1.0
4796,48732,Like Spaghetti,Country,2003,10,4356,0.5,1.5,2.0
4797,20118,Tamil Legalization,Unplugged,2009,10,380381,3.5,4.0,1.5
4798,25217,They Made Principale,Pop,2010,14,46377,5.0,3.5,1.0
4799,14864,Horses,Metal,2014,14,238253,1.0,4.0,2.5
4800,47389,I Gotta Feeling Sheeps Are Death Emperors,Alternative,2006,7,94931,2.0,3.5,3.5
4801,18718,Steel Computer Systems Benito Indonesia Secret,Trap,2017,10,569914,1.0,1.0,2.0
4802,9947,My Big Huge Piece Of Fiat,Punk,2017,8,454433,4.0,4.0,4.0
4803,44987,The Delightful Heroes of Wales On a,Indietronica,2017,9,530974,2.0,2.5,0.5
4804,42830,Search Badger Ferrari,Deep House,2019,3,964569,5.0,4.5,3.5
4805,34307,Dongfeng Hear Chameleon,Pop-Rock,2004,13,717918,1.5,4.5,1.5
4806,3842,Bertie Bertie-Face Public Relations Specialist Sweden,Country,2013,5,9367,4.5,5.0,4.5
4807,3201,Listen,Latino,2017,9,89121,0.5,1.5,1.5
4808,48348,Stealing Fearsome Andrea,Electro-Pop,2016,15,965861,0.5,5.0,1.0
4809,20488,Interesting,Trap,2000,8,705175,2.0,4.5,3.5
4810,46515,Ferrari,Latino,2019,12,179341,3.5,0.5,4.5
4811,46157,Bug,Rap,2002,9,577231,1.0,2.5,0.5
4812,36653,I Ain't No Dacia Of Love Lover,Pop,2017,9,610309,1.5,2.0,3.0
4813,19824,Annoying Popular Desperate,Indie,2003,13,475506,1.0,0.5,3.0
4814,26554,Bosnian Unable Buick Dutch,Pop-Rock,2010,3,434156,3.5,3.0,1.0
4815,19783,I'm still The Delightful Heroes of Wales,Indie,2014,3,657802,0.5,0.5,5.0
4816,40679,Riding,Pop,2008,14,257348,1.5,3.0,2.0
4817,11458,Paramedic Fluffy Sheet,Western,2004,11,41289,5.0,3.0,1.0
4818,35912,Chip Bless Rare,Trap,2002,3,74447,4.5,4.5,2.5
4819,42422,Brawny Lovers,Heavy Metal,2012,10,540037,2.5,2.5,3.5
4820,30222,Arrange Hear To Death,Trap,2005,4,64883,5.0,4.5,5.0
4821,19526,Desktop publisher Seafood Strict I used to Tiger,Indietronica,2012,10,412718,2.5,1.5,0.5
4822,30760,You are My Severe Waterbuck Serious Nepal,Death Metal,2018,4,53321,4.5,2.0,1.0
4823,9797,Allegoric Turkey Chicken,Rap,2018,4,522237,0.5,5.0,5.0
4824,7328,Isuzu,Rap,2004,10,860179,1.5,2.0,1.0
4825,18692,Italy Find Unfair Dreamed,Latino,2013,8,36316,5.0,3.0,2.0
4826,35439,My Big Huge Piece Of Fiat,Punk,2006,2,958545,5.0,3.0,5.0
4827,2844,Down into the Hands Silence The Greater Next to,Dance,2009,9,349889,0.5,5.0,2.0
4828,16568,Huge The Queen Actual Black,Pop-Rock,2000,12,567660,0.5,4.0,4.5
4829,41567,Moustache Love Riding Road,Hard Rock,2003,3,18220,4.0,0.5,4.5
4830,42886,Heart Happy Friendly Morbido,Blues,2019,5,751272,0.5,5.0,3.5
4831,23390,Volkswagen,Dance,2015,14,670923,5.0,4.5,1.0
4832,47355,Entertaining Honda Support Overflow Lover,Parody,2017,6,804736,4.5,3.0,1.5
4833,21741,Sheet Glossy Gabby,Alternative,2010,6,672843,2.5,3.5,1.5
4834,483,Bless Counselor,Ambient,2009,5,851660,1.5,2.5,0.5
4835,47812,Of Love,J-Rock,2004,11,534317,4.0,5.0,4.0
4836,1929,Majestic Psychedelic Lizard Sound,Progressive,2001,3,113922,4.5,1.0,3.5
4837,38290,Lion,Punk,2015,8,678314,5.0,2.5,3.0
4838,7550,You're My Shooting Star,Country,2016,10,746713,3.0,1.0,1.0
4839,13122,Legal Embarrassed,Ambient,2008,14,409789,0.5,1.5,1.5
4840,17664,Scream Bislama Please Morocco Four Times Delightful,Boy Band,2007,14,376064,5.0,2.0,1.5
4841,37529,Vanuatu Georgia Citroën,Dance,2014,11,142059,4.5,3.0,4.0
4842,44730,Beautiful People Bird Falling in Love with,Indie,2004,8,253181,2.5,2.5,3.0
4843,33399,Sunshine Eyed Girl,Boy Band,2011,10,202358,3.5,3.0,0.5
4844,59,La Moglie Of TOP Is Soprattutto,K-Pop,2018,3,972061,4.5,2.5,4.0
4845,45675,Polish,J-Rock,2009,4,652166,3.5,5.0,2.0
4846,6558,Conscious Nervous Pakistan,Country,2009,2,99000,0.5,3.0,4.0
4847,26089,Steer,K-Pop,2019,11,630210,4.5,0.5,3.0
4848,30565,Rich Down Belligerent Orange,Metal,2009,13,642143,3.5,0.5,4.0
4849,24990,Arrange Give me Public Relations Specialist Spain Upset,Dance,2017,6,214485,1.5,3.5,4.5
4850,21794,Falling Lemon Loves In the Sky,Indie,2005,11,429785,0.5,3.0,4.5
4851,32740,Country,Latino,2010,14,693736,1.0,3.5,1.5
4852,12960,Dentist Sound High,Live,2011,15,336198,1.0,4.0,2.5
4853,19094,Vanuatu Computer Hardware Veterinarian Garden,Techno,2007,15,460746,3.0,1.0,3.5
4854,12308,Familiar Sweden,Pop,2000,6,687015,4.0,4.5,4.0
4855,36672,Fade,Indie,2016,6,529316,1.0,4.0,4.0
4856,47275,Additional Algerian Alpaca,Electro-Pop,2001,13,815600,1.0,5.0,4.5
4857,31710,Arrange Garden Counselor Suspend,Unplugged,2004,5,879223,0.5,2.5,2.0
4858,625,Cultural Coach,Death Metal,2012,11,735246,3.0,2.0,1.5
4859,17728,China,Rap,2016,12,878215,5.0,3.5,2.0
4860,26272,Alexander Platz,Pop,2000,2,497454,1.0,2.0,2.0
4861,37157,Falling Lemon Loves In the Sky,Indie,2005,8,900820,1.5,0.5,2.5
4862,49239,Typical Logical Northern Hindko So Sad or So Mad,Pop-Rock,2002,5,763321,2.5,4.5,3.5
4863,5217,Immediate,Compilation,2016,14,426305,1.5,1.5,1.5
4864,39660,Allegoric Turkey Chicken,Rap,2015,12,732547,2.5,1.0,0.5
4865,22282,I'll Sa’idi Question Computer Systems,Progressive,2015,6,791910,1.0,4.5,1.5
4866,12395,Connect Desperate Yellow,Rap,2007,14,872279,3.0,5.0,3.5
4867,12072,Maruti Suzuki,Rap,2016,13,190298,3.0,3.5,3.0
4868,20521,Photographer Sweden,Punk,2012,4,777487,0.5,2.0,2.5
4869,36327,Goodbye my Old Hear,Folk,2017,5,861902,2.5,5.0,4.0
4870,42782,I'm On Instagram Puma,Pop-Rock,2002,11,813611,3.5,0.5,4.5
4871,46281,Georgia Ice Balance Slovakia Frank Booth,Metal,2018,9,925558,2.0,3.0,4.5
4872,20640,TOP Throw Me You are my Sweet Belligerent,Rap,2005,10,863479,1.0,3.5,1.5
4873,11083,Sick Magyar Hungarian Stews,Lounge,2012,15,612826,0.5,2.5,2.5
4874,1091,Towering A Wild Terrible General Pies,Gospel,2005,15,198050,2.5,2.5,3.5
4875,48804,Jordan,Indie,2008,11,458512,1.5,4.5,1.0
4876,4531,Detailed Matter,Indie,2002,4,147822,1.5,3.5,4.0
4877,20031,Print Actual China Severe,Brit-Pop,2013,8,135989,4.0,3.5,4.0
4878,47885,Medalion Rat Thunder Minangkabau Box,Punk,2012,10,637773,4.0,1.5,1.5
4879,46564,Chichen Black,Dance,2009,3,801410,1.5,2.5,1.5
4880,23873,Ride White Lizard Ride,Unplugged,2004,7,995092,4.0,1.5,4.5
4881,18294,Eastern Maruti Suzuki Connect The Queen,Blues,2013,10,222330,3.0,1.0,1.5
4882,39455,The Baddest Female Direful Brown,Indie,2000,12,619253,0.5,2.5,0.5
4883,34458,Home,Trap,2006,8,67137,3.5,2.5,5.0
4884,49847,Israel,Punk,2017,13,937783,1.0,4.0,3.5
4885,8852,Maruti Suzuki,Death Metal,2006,7,586082,4.0,3.5,2.5
4886,28603,Daimler Weak Believe Medical Sonographer Weak,Hard Rock,2011,13,556688,0.5,1.0,1.5
4887,20755,Environmental Of Love Next to,J-Rock,2019,5,362924,5.0,1.5,1.5
4888,16058,Financial Abuse Lonely Overflow,Indietronica,2007,6,690856,1.0,1.5,4.0
4889,32392,Spoon Magic Useful Netherlands Needy,Retro,2005,6,928592,3.5,3.0,2.0
4890,15594,Bring me Sunshine Technical Arabic The Long And Winding Road Pakistan,Black Metal,2009,15,904645,1.5,4.5,4.5
4891,23416,Brash Conscious Dog Ugly Suspicious,Parody,2007,11,645214,1.5,4.0,1.0
4892,5615,Country Fireman Humans Toe,Folk,2013,4,99217,4.0,2.0,1.0
4893,29125,I Ain't No,Pop-Rock,2007,13,717336,0.5,2.5,1.0
4894,26891,Aboriginal Lovers Electrical Lover Severe,Trap,2012,3,412749,3.5,1.5,0.5
4895,30713,Loves Hope Capybara,Latino,2010,13,821387,0.5,1.5,5.0
4896,49293,Majestic Psychedelic Lizard Sound,Progressive,2013,3,857637,5.0,2.0,0.5
4897,20791,Urdu Panda kneel,Folk,2017,9,12289,2.5,3.5,3.0
4898,34764,Goodbye my Old Hear,Folk,2008,13,11406,2.5,2.5,4.5
4899,3648,Bonjour Damoiselle Belle,Lounge,2003,6,525676,1.5,4.5,4.5
4900,38026,Actual,Hard Rock,2005,10,583705,1.0,0.5,3.0
4901,20508,Arms,Rock,2010,3,464062,5.0,3.5,3.5
4902,23706,Fall Of Love Psychological,Punk,2013,10,680651,5.0,3.5,1.0
4903,43749,Effect Messy,Pop,2018,4,321763,1.5,3.0,4.0
4904,2182,Glossy Legs My Fluffy Sadness Mercedes,Metal,2005,7,871876,4.5,0.5,4.0
4905,33559,From the Streets,Dance,2013,13,41561,2.5,4.5,3.0
4906,30927,Direful Steel Weak,Lounge,2018,12,619501,4.5,0.5,0.5
4907,20284,Signorino Approval,Pop,2010,9,691322,1.5,1.0,2.5
4908,38270,Human,Indie,2005,7,77554,2.0,2.0,5.0
4909,21038,Better Carpet For Us,Pop,2002,14,606871,0.5,1.5,1.5
4910,40976,Yellow Good Unhappy Lover Strong,Alternative,2013,9,971356,3.0,0.5,3.5
4911,34873,Engineer,Pop-Rock,2015,3,86831,1.5,4.5,0.5
4912,22248,Minnie Moon Maintenance & Repair Worker,Brit-Pop,2012,9,203510,3.0,0.5,3.0
4913,18514,Flower Upset Substance,Progressive,2009,13,703796,4.0,2.5,0.5
4914,35129,Falling Lemon Loves In the Sky,Indie,2016,7,585275,0.5,4.0,4.5
4915,14947,Falling Lemon Loves In the Sky,Indie,2017,5,47453,2.0,3.5,3.0
4916,45047,Counselor Are You My,Indie,2009,3,823317,5.0,4.5,2.0
4917,30447,Of Love Preschool Teacher Administrator Urdu Future,Pop-Rock,2017,8,629200,2.0,1.0,5.0
4918,45457,Topolino Creator,Black Metal,2019,15,541871,2.5,3.5,5.0
4919,10771,Infiniti Pig Latin Loves,Compilation,2019,5,46308,2.5,5.0,2.0
4920,18643,Spider Just For Engineer,J-Rock,2014,13,341926,2.5,5.0,3.5
4921,37665,Nervous,Pop,2014,2,398737,1.5,0.5,0.5
4922,22918,Steer Northern Hindko Tamil Advisor,Country,2011,14,957165,3.0,1.0,2.0
4923,11778,I Gotta Feeling Sheeps Are Death Emperors,Alternative,2016,5,320975,5.0,3.0,4.5
4924,44416,In the Night,Electro-Pop,2002,12,762393,0.5,5.0,4.5
4925,40674,Fountain Of Blood Running From Pasta,Black Metal,2010,2,520728,4.0,2.5,3.0
4926,27837,Believe Honda Hebrew Hysterical Car,Folk,2001,3,201180,2.5,3.0,3.5
4927,6275,Blue Informal They Were Alligator,Black Metal,2009,13,623977,3.0,5.0,1.0
4928,26582,Catadiottro,Indie,2012,3,663122,4.0,3.0,4.0
4929,10977,Above Sweden Tamil I'm Da Real,Blues,2007,12,75120,3.0,0.5,4.5
4930,28087,New Face Javanese Give me Of Lover,Indie,2018,10,311783,4.0,4.5,3.5
4931,39602,Falling Lemon Loves In the Sky,Indie,2016,15,515233,1.5,5.0,3.0
4932,7580,Sew on Which Side Bread Is Buttered,Rap,2000,2,619953,0.5,2.5,1.5
4933,44282,Panda Effect Anxious Garden,Brit-Pop,2005,4,276891,5.0,1.0,4.5
4934,2611,Tiny kill Financial,Indietronica,2001,4,831559,2.0,0.5,3.0
4935,19303,Would You,Indie,2007,13,624510,0.5,4.0,4.0
4936,18820,Scare,Death Metal,2012,7,550151,2.0,1.5,2.5
4937,36576,Traditional Competitive Next to Colouring Nervous,Latino,2017,14,910561,3.5,1.0,4.0
4938,33661,More Miss Just For ME,Rock,2005,2,611463,3.0,5.0,4.5
4939,42549,Driver Stereotyped Scarce Follow,Metal,2005,9,305480,1.5,4.0,5.0
4940,20003,Out Rich,Compilation,2000,10,185836,5.0,2.5,4.5
4941,5799,Fire,Pop-Rock,2013,7,157110,1.0,5.0,5.0
